task_name,pct
"interpret and analyze policies, public issues, legislation, or the operations of governments, businesses, and organizations.",0.2391037307576959
interpret and communicate work procedures and company policies to staff.,0.001951447974397
"interpret and explain human resources policies, procedures, laws, standards, or regulations.",0.0103734866007419
"interpret and explain information such as eligibility requirements, application details, payment methods, and applicants' legal rights.",0.0322502454716136
"interpret and explain laws and regulations to travelers, prospective immigrants, shippers, and manufacturers.",0.0025676947031539
"interpret and explain plans and contract terms to representatives of the owner or developer, including administrative staff, workers, or clients.",0.0055462205588125
"interpret and explain policies, rules, regulations, or laws to organizations, government or corporate officials, or individuals.",0.0275256872178103
interpret chemical reactions visible through sight glasses or on television monitors and review laboratory test reports for process adjustments.,0.0016433246100185
interpret civil rights laws and equal opportunity regulations for individuals or employers.,0.0021568635506493
interpret clinical or diagnostic test results.,0.011092441117625
interpret contractual agreements for employers and employees engaged in collective bargaining or other labor relations processes.,0.0024649869150277
"interpret data on logistics elements, such as availability, maintainability, reliability, supply chain management, strategic sourcing or distribution, supplier management, or transportation.",0.0026704024912801
"interpret data on price, yield, stability, future investment-risk trends, economic influences, and other factors affecting investment programs.",0.0773389644589969
"interpret data, reports, maps, photographs, or charts to predict long- or short-range weather conditions, using computer models and knowledge of climate theory, physics, and mathematics.",0.0707656660189228
interpret diagnostic or laboratory tests such as electrocardiograms (ekgs) and renal functioning tests.,0.0212605121421147
interpret diagnostic test results for deviations from normal.,0.0352287713272722
interpret diagnostic test results to make appropriate differential diagnoses.,0.0364612647847861
"interpret engineering drawings, schematic diagrams, or formulas for management or engineering staff.",0.0095518242957326
"interpret engineering drawings, sketches, or diagrams.",0.0068814218044525
"interpret engineering sketches, specifications, or drawings.",0.0022595713387754
interpret exercise program participant data to evaluate progress or identify needed program changes.,0.0103734866007419
interpret flight test data to diagnose malfunctions and systemic performance problems.,0.0020541557625231
interpret government regulations and applicable codes to ensure compliance.,0.0197198953202223
interpret images using computer-aided detection or diagnosis systems.,0.0074976685332095
interpret imaging data and confer with other medical specialists to formulate diagnoses.,0.0104761943888681
interpret indicators to ascertain the overall health of an environment.,0.0048272660419294
interpret instrument readings to ascertain the depth of obstruction.,0.0204388498371054
interpret insurance data or health reimbursement account (hra) data to develop programs that address specific needs of target populations.,0.001951447974397
interpret laboratory results and communicate findings to patients or physicians.,0.0538188809781068
"interpret laws, rulings and regulations for individuals and businesses.",0.0713819127476798
"interpret or modify music, applying knowledge of harmony, melody, rhythm, and voice production to individualize presentations and maintain audience interest.",0.0150980448545452
interpret or transcribe classroom materials into braille or sign language.,0.003286649220037
interpret protocols and advise treating physicians on appropriate dosage modifications or treatment calculations based on patient characteristics.,0.0033893570081632
interpret regulatory rules or rule changes and ensure that they are communicated through corporate policies and procedures.,0.009757239871985
"interpret religious education activities to the public through speaking, leading discussions, or writing articles for local or national publications.",0.0046218504656771
interpret results of financial analysis procedures.,0.1009617557280133
interpret stage-set diagrams to determine stage layouts and supervise placement of equipment and scenery.,0.0017460323981446
"interpret test results and prepare psychological reports for teachers, administrators, and parents.",0.0069841295925787
"interpret the results of neuroimaging studies such as magnetic resonance imaging (mri), single photon emission computed tomography (spect), and positron emission tomography (pet) scans.",0.0044164348894247
interpret the results of standardized tests to determine students' strengths and areas of need.,0.003286649220037
"interpret, translate, or provide cultural mediation related to health services or information for community members.",0.0025676947031539
interview applicants and request specified information for loan applications.,0.0017460323981446
interview clients and take their calls to provide customer service and obtain information on claims.,0.0018487401862708
"interview individuals, and research public databases in order to obtain information.",0.0017460323981446
"interview job applicants to obtain information on work history, training, education, or job skills.",0.0046218504656771
"interview patients to obtain information such as complaints, symptoms, medical histories, and family histories.",0.0021568635506493
"interview prospective clients to obtain data about their financial resources and needs, the physical condition of the person or property to be insured, and to discuss any existing coverage.",0.0016433246100185
interview subject matter experts or conduct other research to develop instructional content.,0.0046218504656771
"invent names for products and write the slogans that appear on packaging, brochures and other promotional material.",0.0138655513970313
investigate available investment opportunities to determine compatibility with client financial plans.,0.0021568635506493
"investigate characteristics such as cost, performance, or process capability of potential microelectromechanical systems (mems) device designs, using simulation or modeling software.",0.0440616411061218
investigate customer or public complaints to determine the nature and extent of problems.,0.0063678828638217
investigate or test specific construction project materials to determine compliance to specifications or standards.,0.0043137271012986
"investigate products or markets to determine areas for opportunity or viability for merchandising specific products, using online or offline sources.",0.0056489283469386
"investigate the nature, composition, or expression of genes or research how genetic engineering can impact these processes.",0.0108870255413727
investigate the relationship between organisms and disease including the control of epidemics and the effects of antibiotics on microorganisms.,0.0021568635506493
"investigate theoretical or conceptual issues, such as the human design considerations of lunar landers or habitats.",0.0509430629105743
"investigate whether networks, workstations, the central processing unit of the system, or peripheral equipment are responding to a program's instructions.",0.0259850703959179
issue and record adjustments to pay related to previous errors or retroactive increases.,0.0016433246100185
"keep abreast of changes in industry practices and emerging telecommunications technology by reviewing current literature, talking with colleagues, participating in educational programs, attending meetings or workshops, or participating in professional organizations or conferences.",0.0122222267870128
keep abreast of developments and changes in the nuclear field by reading technical journals or by independent study and research.,0.0026704024912801
"keep abreast of developments and technological advances in the mathematical field by reading current literature, talking with colleagues, and participating in professional conferences.",0.0172549084051945
"keep abreast of developments in the field by reading current literature, talking with colleagues, and participating in professional conferences.",0.1054808984055643
"keep abreast of developments in the field by reading current literature, talking with colleagues, and participating in professional organizations and conferences.",0.0025676947031539
"keep abreast of developments in the field by reading current literature, talking with colleagues, giving presentations at conferences, and serving on committees in professional associations.",0.0087301619907234
"keep abreast of new biochemistries, instrumentation, or software by reading scientific literature and attending professional conferences.",0.0056489283469386
"keep abreast of regulatory processes and payer systems such as medicare, medicaid, managed care, and private sources.",0.001951447974397
"keep informed about economic or legal issues involved in zoning codes, building codes, or environmental regulations.",0.0024649869150277
keep informed about trends in education and subject matter specialties.,0.003286649220037
keep informed of industry trends and deals.,0.0268067327009272
keep informed of new products and developments.,0.0138655513970313
"keep informed on industry news and trends, products, services, competitors, relevant information about legacy, existing, and emerging technologies, and the latest product-line developments.",0.0044164348894247
"keep informed regarding pending industry changes, trends, and best practices and assess the potential impact of these changes on organizational processes.",0.0050326816181817
"keep records and prepare reports detailing findings, investigative methods, and laboratory techniques.",0.0017460323981446
keep records of the quantities of food used.,0.0026704024912801
key and program specified commands and engineering specifications into computer system to change functions and test final layout.,0.0064705906519479
key in processing instructions to program electronic equipment.,0.001951447974397
lead tours and answer visitors' questions about the exhibits.,0.0131465968801482
learn about characters in scripts and their relationships to each other to develop role interpretations.,0.0048272660419294
learn about competitors' products or consumers' interests or concerns to answer questions or provide more complete information.,0.0213632199302408
"learn about new developments in counseling by reading professional literature, attending courses and seminars, or establishing and maintaining contact with other social service agencies.",0.001951447974397
listen and provide emotional support and encouragement to psychiatric patients.,0.0020541557625231
"listen to and resolve customer complaints regarding services, products, or personnel.",0.0104761943888681
listen to and resolve customers' complaints regarding products or services.,0.0096545320838588
"listen to engines, examine vehicle frames, or confer with customers to determine nature and extent of malfunction or damage.",0.0023622791269016
"locate and distribute resources, such as periodicals or curricula, to enhance the effectiveness of educational programs.",0.0087301619907234
"locate and document information regarding the next of kin, including their relationship to the deceased and the status of notification attempts.",0.0021568635506493
"locate and notify customers of delinquent accounts by mail, telephone, or personal visits to solicit payment.",0.0025676947031539
locate and remove or repair circuit defects such as blown fuses or malfunctioning transistors.,0.0018487401862708
"locate and review research articles or environmental, historical, or technical reports.",0.0608030105706855
locate guests to appear on talk or interview shows.,0.0015406168218923
"locate library materials for patrons, including books, periodicals, tape cassettes, braille volumes, and pictures.",0.0927451326779207
locate unusual or unique information in response to specific requests.,0.0281419339465673
maintain a clinical practice.,0.0027731102794062
maintain a current file of examination protocols.,0.0016433246100185
"maintain access to, and security of, highly sensitive materials.",0.0103734866007419
"maintain and administer computer networks and related computing environments including computer hardware, systems software, applications software, and all configurations.",0.0242390379977732
"maintain and review account records, updating and recategorizing them according to status changes.",0.0015406168218923
"maintain and update human resources documents, such as organizational charts, employee handbooks or directories, or performance evaluation forms.",0.0028758180675324
"maintain archive of images, photos, or previous work products.",0.0016433246100185
"maintain awareness of advances in medicine, computerized diagnostic and treatment equipment, data processing technology, government regulations, health insurance changes, and financing options.",0.0045191426775509
"maintain awareness of current income tax regulations, local zoning, building and tax laws, and growth possibilities of the area where a property is located.",0.0045191426775509
maintain awareness of new and emerging computational methods and technologies.,0.0050326816181817
maintain client databases.,0.0045191426775509
maintain computer equipment used in instruction.,0.0027731102794062
"maintain contact with kitchen staff, management, serving staff, and customers to ensure that dining details are handled properly and customers' concerns are addressed.",0.0095518242957326
maintain controlled drug inventory and related log books.,0.0025676947031539
maintain current knowledge of credit regulations.,0.0026704024912801
"maintain current knowledge of equal employment opportunity (eeo) and affirmative action guidelines and laws, such as the americans with disabilities act (ada).",0.0034920647962893
"maintain current knowledge of organizational policies and procedures, federal and state policies and directives, and current accounting standards.",0.0238282068452686
"maintain current knowledge of relevant regulations, including proposed and final rules.",0.0053408049825602
"maintain customer records, using automated systems.",0.0064705906519479
maintain databases of logistics information.,0.0024649869150277
maintain familiarity with aspects of local real estate markets.,0.0142763825495359
"maintain financial records, order merchandise, or prepare accounts.",0.001951447974397
"maintain financial records, such as accounts of daily collections and billings, and records of receipts issued.",0.0021568635506493
"maintain growth, feeding, production, and cost records.",0.001951447974397
"maintain hardware and software, including computers, scanners, color copiers, and color laser printers.",0.0031839414319108
maintain input or data quality of risk management systems.,0.007189545168831
"maintain knowledge in the field by reading professional journals, talking with other mathematicians, and attending professional conferences.",0.0042110193131724
maintain knowledge of current events and trends in such areas as money laundering and criminal tools and techniques.,0.005238097194434
maintain knowledge of first-aid procedures.,0.0018487401862708
"maintain knowledge of real estate law, local economies, fair housing laws, types of available mortgages, financing options, and government programs.",0.025368823667161
"maintain knowledge of tax code changes, and of accounting procedures and theory to properly evaluate financial information.",0.0221848822352501
"maintain knowledge of, comply with, and enforce all institutional policies, rules, procedures, and regulations.",0.0016433246100185
maintain laboratory instruments to ensure proper working order and troubleshoot malfunctions when needed.,0.0017460323981446
"maintain library of model documents, templates, or other reusable knowledge assets.",0.0103734866007419
"maintain networks by performing activities such as file addition, deletion, or backup.",0.0100653632363634
maintain or modify all financial analytic models in use.,0.0034920647962893
maintain or modify existing geographic information systems (gis) databases.,0.0029785258556585
"maintain or repair plumbing by replacing defective washers, replacing or mending broken pipes, or opening clogged drains.",0.0026704024912801
"maintain portfolios of artistic work to demonstrate styles, interests, and abilities.",0.0023622791269016
maintain proper storage and security conditions for drugs.,0.005854343923191
maintain quality of pool water by testing chemical levels.,0.0020541557625231
"maintain records of daily activities, personnel reports, ship positions and movements, ports of call, weather and sea conditions, pollution control efforts, or cargo or passenger status.",0.0021568635506493
"maintain records of sales, rental or usage activity, special permits issued, maintenance and operating costs, or property availability.",0.0062651750756956
maintain records of services provided and the effects of advice given.,0.029271719615955
"maintain records of students' assessment results, progress, feedback, or school performance, ensuring confidentiality of all records.",0.0055462205588125
maintain regularly scheduled office hours to advise and assist students.,0.0022595713387754
maintain sales forecasting reports.,0.0031839414319108
"maintain talent files that include information such as performers' specialties, past performances, and availability.",0.0051353894063079
"maintain understanding of current web technologies or programming practices through continuing education, reading, or participation in professional conferences, workshops, or groups.",0.4348647749261531
"maintain working knowledge of various factors that determine a farm's capacity to produce, such as agricultural variables and proximity to market centers and transportation facilities.",0.0031839414319108
"make and confirm reservations for transportation and accommodations, using telephones, faxes, mail, and computers.",0.0048272660419294
make and confirm reservations.,0.0034920647962893
"make clinical recommendations to physicians, other health care providers, insurance companies, patients, or health care organizations.",0.0049299738300555
make diagnoses when different illnesses occur together or in situations where the diagnosis may be obscure.,0.0016433246100185
make manuscript acceptance or revision recommendations to the publisher.,0.0073949607450833
make many quick changes backstage during fashion shows and yet maintain poised appearance before audiences.,0.0015406168218923
make presentations to educate the public on how to recycle or on the environmental advantages of recycling.,0.0015406168218923
make recommendations to control or eliminate unsafe conditions at workplaces or public facilities.,0.0027731102794062
"make reservations for patrons, such as for dinner, spa treatments, or golf tee times, and obtain tickets to special events.",0.0016433246100185
make travel arrangements for sightseeing or other tours.,0.0034920647962893
"manage and oversee operations, maintenance, administration, and improvement of commercial, industrial, or residential properties.",0.0068814218044525
"manage business and financial affairs for clients, such as arranging travel and lodging, selling tickets, and directing marketing and advertising activities.",0.0016433246100185
"manage client portfolios, keeping client plans up-to-date.",0.001951447974397
manage newborn care during the first weeks of life.,0.0021568635506493
"manage security programs designed to protect personnel, facilities, and information.",0.0024649869150277
manage user access to systems and equipment through account management and password administration.,0.017563031769573
"manipulate and enhance scanned or digital images to create desired effects, using computers and specialized software.",0.0194117719558438
"manipulate publicly accessible, commercial, or proprietary genomic, proteomic, or post-genomic databases.",0.0220821744471239
"map data between source systems, data warehouses, and data marts.",0.0171522006170683
map the presence of imperfections within objects using sonic measurements.,0.0050326816181817
"mark copy to indicate and correct errors in type, arrangement, grammar, punctuation, or spelling, using standard printers' marks.",0.028655472887198
"mark up, paste, and assemble final layouts to prepare layouts for printer.",0.0125303501513912
"mark up, paste, and complete layouts and write typography instructions to prepare materials for typesetting or printing.",0.0749766853320953
"market bank products to individuals and firms, promoting bank services that may meet customers' needs.",0.0079084996857141
market or promote the casino to bring in business.,0.0025676947031539
measure and adjust voltages to specified values to determine operational accuracy of instruments.,0.0020541557625231
measure and analyze system performance and operating parameters to assess operating condition of systems or equipment.,0.0025676947031539
measure and analyze web site usage data to maximize search engine returns or refine customer interfaces.,0.0020541557625231
"measure and mark surfaces to lay out work, according to blueprints or drawings, using tape measures, straightedges or squares, and marking devices.",0.0016433246100185
"measure and verify levels of rock or gravel, bases, or other excavated material.",0.0026704024912801
"measure dimensions of products to verify conformance to specifications, using measuring instruments such as rulers, calipers, gauges, or micrometers.",0.0146872137020405
measure ingredients required for specific food items being prepared.,0.0024649869150277
"measure noise levels in workplaces and conduct hearing conservation programs in industry, military, schools, and communities.",0.0015406168218923
"measure parts to determine tolerances, using precision measuring instruments such as micrometers, calipers, and verniers.",0.0015406168218923
"measure parts to verify specified dimensions or settings, such as camera shutter speed or light meter reading accuracy, using measuring instruments.",0.0040056037369201
"measure parts, using precision measuring instruments, to determine whether similar parts may be machined to required sizes.",0.0017460323981446
"measure the effectiveness of marketing, advertising, and communications programs and strategies.",0.0231092523283855
"measure the intensity and identify the types of radiation in work areas, equipment, or materials, using radiation detectors or other instruments.",0.0018487401862708
"measure velocity, horsepower, revolutions per minute (rpm), amperage, circuitry, and voltage of units or parts to diagnose problems, using ammeters, voltmeters, wattmeters, and other testing devices.",0.0098599476601111
"measure, weigh, and mix chemical ingredients, according to specifications.",0.0017460323981446
"mediate between benefits providers and employees, such as by assisting in handling employees' benefits-related questions or taking suggestions.",0.0028758180675324
mediate community disputes or assist in developing alternative plans or recommendations for programs or projects.,0.0016433246100185
mediate interpersonal problems between residents.,0.0048272660419294
meet regularly with parents to discuss children's activities and development.,0.0027731102794062
"meet with civic, educational, and community groups to develop community programs and events, and to discuss law enforcement subjects.",0.0022595713387754
"meet with clients to answer queries on subjects such as risk exposure, market scenarios, or values-at-risk calculations.",0.0041083115250463
"meet with clients to schedule and plan details of conventions, banquets, receptions and other functions.",0.001951447974397
"meet with clients' other advisors, such as attorneys, accountants, trust officers, or investment bankers, to fully understand clients' financial goals and circumstances.",0.0020541557625231
"meet with clients, printers, or designers to discuss job requirements or binding plans.",0.0017460323981446
"meet with customers to discuss menus for special occasions, such as weddings, parties, or banquets.",0.0036974803725416
"meet with individuals, special interest groups, and others on behalf of executives, committees, and boards of directors.",0.0026704024912801
meet with other professionals to discuss individual students' needs and progress.,0.0026704024912801
meet with parents and guardians to discuss their children's progress and to determine priorities for their children and their resource needs.,0.005854343923191
"meet with prospective tenants to show properties, explain terms of occupancy, and provide information about local areas.",0.0044164348894247
"mix ingredients, such as liquor, soda, water, sugar, and bitters, to prepare cocktails and other drinks.",0.0024649869150277
model transportation scenarios to evaluate the impacts of activities such as new development or to identify possible solutions to transportation problems.,0.0017460323981446
modify and customize commercial programs for internal needs.,0.0262931937602964
"modify and refine designs, using working models, to conform with customer specifications, production limitations, or changes in design trends.",0.0056489283469386
"modify computer security files to incorporate new software, correct errors, or change individual access status.",0.0043137271012986
modify computer-controlled robot movements.,0.005238097194434
modify existing databases and database management systems or direct programmers and analysts to make changes.,0.2955930142270828
modify existing programs to enhance efficiency.,0.5477406340768007
"modify existing software to correct errors, allow it to adapt to new hardware, or to improve its performance.",2.678619114330201
"modify existing software to correct errors, to adapt it to new hardware, or to upgrade interfaces and improve performance.",6.650740112321237
"modify or control biological systems to replace, augment, or sustain chemical or mechanical processes.",0.0035947725844155
modify patient treatment plans as indicated by patients' responses and conditions.,0.0024649869150277
modify treatment plans according to changes in client status.,0.0121195189988866
modify treatment plans to comply with changes in client status.,0.0044164348894247
modify treatment plans to comply with changes in clients' status.,0.0028758180675324
"modify, maintain, and repair electronics equipment and systems to ensure that they function properly.",0.0491970305124296
"modify, update, and process existing policies and claims to reflect any change in beneficiary, amount of coverage, or type of insurance.",0.0041083115250463
monitor and analyze energy consumption.,0.0041083115250463
"monitor and analyze network performance and data input/output reports to detect problems, identify inefficient use of computer resources, or perform capacity planning.",0.0040056037369201
monitor and analyze sales promotion results to determine cost effectiveness of promotion campaigns.,0.0457049657161403
"monitor and analyze sales records, trends, or economic conditions to anticipate consumer buying patterns and determine what the company will sell and how much inventory is needed.",0.0021568635506493
monitor and control temperature of products.,0.0047245582538032
"monitor and ensure a sound, ethical environment.",0.0030812336437847
monitor and follow applicable laws and regulations.,0.0016433246100185
"monitor and observe experiments, recording production and test data for evaluation by research personnel.",0.0025676947031539
monitor bug resolution efforts and track successes.,0.0053408049825602
"monitor changes affecting supply and demand, tracking market conditions, price trends, or futures markets.",0.009140993143228
monitor competitors' sales activities by following their advertisements in newspapers or other media.,0.0022595713387754
monitor current reports of computer viruses to determine when to update virus protection systems.,0.003286649220037
"monitor database performance and perform any necessary maintenance, upgrades, or repairs.",0.0670681856463812
monitor environments to ensure maintenance of optimum conditions for aquatic life.,0.0022595713387754
"monitor event activities to ensure compliance with applicable regulations and laws, satisfaction of participants, and resolution of any problems that arise.",0.0311204598022258
"monitor events, trends, and other circumstances, research specific subject areas, attend art exhibitions, and read art publications to develop ideas and keep current on art world activities.",0.0261904859721703
monitor financial market trends to ensure that client plans are responsive.,0.0092437009313542
monitor financial or operational performance of individual investments to ensure portfolios meet risk goals.,0.0045191426775509
"monitor fundamental economic, industrial, and corporate developments by analyzing information from financial publications and services, investment banking firms, government agencies, trade publications, company sources, or personal interviews.",0.0222875900233762
"monitor how the wind, heat, or cold affect the curing of the concrete throughout the entire process.",0.0138655513970313
"monitor industry websites or publications for information about patches, releases, viruses, or potential problem identification.",0.009140993143228
"monitor market conditions, product innovations, and competitors' products, prices, and sales.",0.0082166230500926
monitor markets or positions.,0.0043137271012986
"monitor network performance to determine whether adjustments need to be made, and to determine where changes will need to be made in the future.",0.0042110193131724
monitor or trace the location of goods.,0.0041083115250463
monitor or track project milestones and deliverables.,0.0015406168218923
monitor patients' conditions and progress and reevaluate treatments as necessary.,0.0033893570081632
monitor patients' progress and adjust treatments accordingly.,0.0040056037369201
monitor security system performance logs to identify problems and notify security specialists when problems occur.,0.0024649869150277
"monitor student performance or assist students in academic environments, such as classrooms, laboratories, or computing centers.",0.0016433246100185
"monitor systems for intrusions or denial of service attacks, and report security breaches to appropriate personnel.",0.0120168112107604
monitor the flow of energy in response to changes in consumer demand.,0.0018487401862708
monitor the implementation and impact of guidelines for nondiscriminatory employment practices.,0.0026704024912801
monitor use of data files and regulate access to safeguard information in computer files.,0.0081139152619664
"monitor, evaluate, and record client progress according to measurable goals described in treatment and care plan.",0.0029785258556585
"monitor, evaluate, and record client progress with respect to treatment goals.",0.005854343923191
"monitor, evaluate, or record training activities or program effectiveness.",0.0015406168218923
narrate presentations and productions.,0.0099626554482373
negotiate details of contracts and payments.,0.0016433246100185
"negotiate prices and terms with suppliers, vendors, or freight forwarders.",0.0017460323981446
negotiate prices or terms of sales or service agreements.,0.0028758180675324
"negotiate the sale, lease, or development of property and complete or review appropriate documents and forms.",0.0059570517113171
"negotiate, renegotiate, and administer contracts with suppliers, vendors, and other representatives.",0.0023622791269016
none,1.7816720006244635
notify superior when restoration of artifacts requires outside experts.,0.0018487401862708
notify supervisor or computer maintenance technicians of equipment malfunctions.,0.0377964660304261
"observe action of microorganisms upon living tissues of plants, higher animals, and other microorganisms, and on dead organic matter.",0.0051353894063079
"observe and document client reactions, progress, or other outcomes related to art therapy.",0.0022595713387754
"observe and evaluate children's performance, behavior, social development, and physical health.",0.0016433246100185
"observe and evaluate students' performance, behavior, social development, and physical health.",0.0176657395576991
observe and evaluate students' work to determine progress and make suggestions for improvement.,0.0769281333064923
"observe and evaluate students' work to determine progress, provide feedback, and make suggestions for improvement.",0.2778245668812574
observe and evaluate the performance of other instructors.,0.0034920647962893
"observe and provide feedback on instructional techniques, presentation methods, or instructional aids.",0.0031839414319108
"observe children's behavior for irregularities, take temperature, transport children to doctor, or administer medications, as directed, to maintain children's health.",0.0051353894063079
observe clients' food selections and recommend alternate economical and nutritional food choices.,0.0017460323981446
"observe patients' attendance, progress, attitudes, and accomplishments and record and maintain information in client records.",0.0017460323981446
"observe teaching methods and examine learning materials to evaluate and standardize curricula and teaching techniques, and to determine areas where improvement is needed.",0.0224930055996286
"observe the structure and properties of matter, and the transformation and propagation of energy, using equipment such as masers, lasers, and telescopes to explore and identify the basic principles governing these phenomena.",0.0015406168218923
"observe, analyze, and record patients' participation, reactions, and progress during treatment sessions, modifying treatment programs as needed.",0.001951447974397
obtain agreements from property owners to place properties for sale with real estate firms.,0.0031839414319108
"obtain and analyze information on suspects, crimes, or disturbances to solve cases, to identify criminal activity, or to gather information for court cases.",0.0029785258556585
"obtain and distribute updated information regarding domestic or international laws, guidelines, or standards.",0.0042110193131724
"obtain and evaluate information on factors such as reporting formats required, costs, and security needs to determine hardware configuration.",0.0061624672875694
"obtain and study information about clients' products, needs, problems, advertising history, and business practices to offer effective sales presentations and appropriate product assistance.",0.003286649220037
"obtain patients' histories from electronic records, patient interviews, dictated reports, or by communicating with referring clinicians.",0.0026704024912801
"obtain, compile and record patient medical data, including health history, progress notes and results of physical examination.",0.0025676947031539
offer advice on the purchase or sale of particular securities.,0.0318394143191089
offer counsel and comfort to bereaved families or friends.,0.0115032722701297
operate and maintain audio-visual equipment.,0.0020541557625231
"operate communication systems, such as telephone, switchboard, intercom, two-way radio, or public address.",0.0018487401862708
operate computer-assisted engineering or design software or equipment to perform engineering tasks.,0.0043137271012986
"operate computers programmed with accounting software to record, store, and analyze information.",0.0063678828638217
"operate desktop publishing software and equipment to design, lay out, and produce camera-ready copy.",0.0637815364263441
"operate office equipment, such as voice mail messaging systems, and use word processing, spreadsheet, or other software applications to prepare reports, invoices, financial statements, letters, case histories, or medical records.",0.001951447974397
"operate office machines such as high speed business photocopiers, readers, scanners, addressing machines, stencil-cutting machines, microfilm readers or printers, folding and inserting machines, bursters, and binder machines.",0.0015406168218923
"operate office machines, such as photocopiers and scanners, facsimile machines, voice mail systems, and personal computers.",0.0230065445402594
operate or oversee operation of radiologic or magnetic imaging equipment to produce images of the body for diagnostic purposes.,0.0023622791269016
operate spreadsheet programs and other types of software to load and manipulate data and to produce reports.,0.0236227912690163
"operate testing equipment, such as heat stress meters, octave band analyzers, motion analysis equipment, inclinometers, light meters, velometers, sling psychrometers, or colormetric detection tubes.",0.0062651750756956
"operate typing, adding, calculating, or billing machines.",0.0070868373807049
"operate underwater video, sonar, recording, or related equipment to investigate underwater structures or marine life.",0.0023622791269016
"optimize digital assets, such as text, graphics, or multimedia assets, for search engine optimization (seo) or for display and usability on internet-connected devices.",0.0336881545053798
optimize shopping cart experience or web site conversion rates against key performance indicators (kpis).,0.0080112074738403
optimize web site exposure by analyzing search engine patterns to direct online placement of keywords or other content.,0.0048272660419294
organize and display students' work in a manner appropriate for their perceptual skills.,0.0114005644820035
organize and label materials and display students' work.,0.0155088760070498
"organize and lead activities designed to promote physical, mental, and social development, such as games, arts and crafts, music, and storytelling.",0.0070868373807049
"organize and lead activities designed to promote physical, mental, and social development, such as games, arts and crafts, music, storytelling, and field trips.",0.0029785258556585
organize and maintain periodicals and reference materials.,0.0047245582538032
organize and string together raw footage into a continuous whole according to scripts or the instructions of directors and producers.,0.0040056037369201
"organize and work with detailed office or warehouse records, maintaining files for each policyholder, including policies that are to be reinstated or cancelled.",0.0034920647962893
organize archival records and develop classification systems to facilitate access to archival materials.,0.0040056037369201
"organize collections of books, publications, documents, audio-visual aids, and other reference materials for convenient access.",0.0121195189988866
"organize data, and analyze and interpret its authenticity and relative significance.",0.0129411813038959
"organize information for publication and for other means of dissemination, such as use in cd-roms or internet sites.",0.0900747301866406
"organize material and complete writing assignment according to set standards regarding order, clarity, conciseness, style, and terminology.",0.6385343187803245
"organize or engage in interfaith, community, civic, educational, or recreational activities sponsored by or related to religious programs.",0.0027731102794062
"organize or work with detailed office or warehouse records, using computers to enter, access, search or retrieve data.",0.0035947725844155
organize production and design of curriculum materials.,0.0184874018627084
organize public exhibits and displays to promote public awareness of diverse and distinctive cultural traditions.,0.0291690118278288
"oversee or provide expertise on manufacturing, assembly, or fabrication processes.",0.0017460323981446
oversee the flow of cash or financial instruments.,0.0017460323981446
"participate in all levels of bioproduct development, including proposing new products, performing market analyses, designing and performing experiments, and collaborating with operations and quality control teams during product launches.",0.0030812336437847
"participate in campus and community events, such as giving presentations to the public.",0.011708687846382
participate in campus and community events.,0.0106816099651204
"participate in cultural and literary activities, such as traveling abroad and attending performing arts events.",0.0069841295925787
participate in mediation and dispute resolution.,0.0177684473458253
"participate in new product planning or market research, including studying the potential need for new products.",0.0025676947031539
participate in preparation of product usage and precautionary label instructions.,0.001951447974397
"participate in research or testing of computerized automotive applications, such as telemetrics, intelligent transportation systems, artificial intelligence, or automatic control.",0.0015406168218923
"participate in seminars, workshops, or other professional activities to keep abreast of developments in anesthesiology.",0.0042110193131724
"participate in student recruitment, registration, and placement activities.",0.0098599476601111
"participate in the administration of municipal elections, such as preparation or distribution of ballots, appointment or training of election officers, or tabulation or certification of results.",0.0021568635506493
participate in the development or implementation of clinical trial protocols.,0.0029785258556585
participate in the development or implementation of online marketing strategy.,0.0024649869150277
"participate in the hiring process by reviewing credentials, conducting interviews, or making hiring decisions or recommendations.",0.018898233015213
"participate in the inspection, grading, sorting, storage, and post-harvest treatment of crops.",0.0045191426775509
participate in the preparation of reports or scientific publications.,0.0029785258556585
"participate in the recruitment of employees through job fairs, career days, or advertising plans.",0.0106816099651204
"participate in the research, development, or manufacturing of medicinal and pharmaceutical preparations.",0.0093464087194803
participate in the work of subordinates to facilitate productivity or to overcome difficult aspects of work.,0.0440616411061218
"perform a variety of duties as requested by client, such as obtaining household supplies or running errands.",0.0042110193131724
"perform accounting and bookkeeping activities, such as invoicing, maintaining financial records, budgeting, and handling cash.",0.0108870255413727
"perform accounting duties, such as bookkeeping, billing customers for services, or maintaining inventories.",0.007805791897588
"perform accounting duties, such as recording daily cash flow, preparing bank deposits, or generating financial statements.",0.0094491165076065
perform administrative duties such as serving as department head.,0.0023622791269016
"perform administrative duties, such as compiling and maintaining records, completing forms, preparing reports, or composing correspondence.",0.0015406168218923
"perform administrative support tasks, such as proofreading, transcribing handwritten information, or operating calculators or computers to work with pay records, invoices, balance sheets, or other documents.",0.0025676947031539
"perform administrative tasks such as applying for grants, developing budgets, negotiating contracts, and designing and printing programs and other promotional materials.",0.0050326816181817
"perform before live audiences, or in television, radio, or movie productions.",0.0038001881606678
"perform bookkeeping duties, such as credits or collections, preparing and sending financial statements or bills, and keeping financial records.",0.001951447974397
